Title,Authors,Corporate Authors,Editors,Book Editors,Source Title,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Beginning Page,Ending Page,Article Number,DOI,Conference Title,Conference Date,Total Citations,Average per Year,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Comparison and Ranking of Metaheuristic Techniques for Optimization of PI Controllers in a Machine Drive System,"Aguilar-Mejia, Omar; Minor-Popocatl, Hertwin; Tapia-Olvera, Ruben",,,,APPLIED SCIENCES-BASEL,SEP 2020,2020,10,18,,,,,,6592,10.3390/app10186592,,,7,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1
An Adaptive Speed Control Approach for DC Shunt Motors,"Tapia-Olvera, Ruben; Beltran-Carbajal, Francisco; Aguilar-Mejia, Omar; Valderrabano-Gonzalez, Antonio",,,,ENERGIES,NOV 2016,2016,9,11,,,,,,961,10.3390/en9110961,,,7,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,3,0
Neuroadaptive Robust Speed Control for PMSM Servo Drives with Rotor Failure,"Aguilar-Mejia, Omar; Minor-Popocatl, Hertwin; Pacheco-Garcia, Prudencio Fidel; Tapia-Olvera, Ruben",,,,APPLIED SCIENCES-BASEL,DEC 2021,2021,11,23,,,,,,11090,10.3390/app112311090,,,6,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0
Economic Dispatch in Micro-Grids with Alternative Energy Sources and Batteries,"Minor-Popocatl, H.; Aguilar-Mejia, O.; Santillan-Lemus, F. D.; Valderrabano-Gonzalez, A.; Samper-Torres, R., I",,,,IEEE LATIN AMERICA TRANSACTIONS,JAN 2023,2023,21,1,,,,124.0,132,,10.1109/TLA.2023.10015134,,,5,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
Comparison of SVPWM and SPWM Techniques for Back to Back Converters in PSCAD,"Hernandez, Agustina; Tapia, Ruben; Aguilar, Omar; Garcia, Abel",,,"Ao, SI; Douglas, C; Grundfest, WS; Burgstone, J","WORLD CONGRESS ON ENGINEERING AND COMPUTER SCIENCE, WCECS 2013, VOL I",2013,2013,I,,,,,236.0,+,,,World Congress on Engineering and Computer Science,"OCT 23-25, 2013",3,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
Comparison of Different PLL Strategies for Applications in a Wind Generation System,"Martinez-G., Daniel; Aguilar-M., Omar; Tapia-O., Ruben; Garcia-B., Abel",,,"Rivera, ML","3RD IBEROAMERICAN CONFERENCE ON ELECTRONICS ENGINEERING AND COMPUTER SCIENCE, CIIECC 2013",2013,2013,7,,,,,150.0,157,,10.1016/j.protcy.2013.04.019,Iberoamerican Conference on Electronics Engineering and Computer Science (CIIECC),"APR 24-26, 2013",3,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
Design Methodology for Interfacing DERs to Power Systems through VSC,"Valderrabano-Gonzalez, A.; Beltran-Carbajal, F.; Tapia-Olvera, R.; Aguilar-Mejia, O.; Rosas-Caro, J. C.",,,,MATHEMATICAL PROBLEMS IN ENGINEERING,OCT 31 2021,2021,2021,,,,,,,5541375,10.1155/2021/5541375,,,2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Performance Comparison of PI Controllers for PMSM Using Bio-Inspired Algorithms,"Aguilar-Mejia, O.; Sosa-Cortes, R.; Enriquez-Ramirez, C.; Templos-Santos, J. L.; Minor-Popocatl, H.; Tapia-Olvera, R.",,,,IEEE LATIN AMERICA TRANSACTIONS,FEB 2018,2018,16,2,,,,677.0,685,,10.1109/TLA.2018.8327429,,,2,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
A Neuroadaptive Position-Sensorless Robust Control for Permanent Magnet Synchronous Motor Drive System with Uncertain Disturbance,"Aguilar-Mejia, Omar; Valderrabano-Gonzalez, Antonio; Hernandez-Romero, Norberto; Seck-Tuoh-Mora, Juan Carlos; Hernandez-Ochoa, Julio Cesar; Minor-Popocatl, Hertwin",,,,ENERGIES,NOV 2024,2024,17,21,,,,,,5477,10.3390/en17215477,,,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
A Novel Methodology for Adaptive Coordination of Multiple Controllers in Electrical Grids,"Tapia-Olvera, Ruben; Beltran-Carbajal, Francisco; Valderrabano-Gonzalez, Antonio; Aguilar-Mejia, Omar",,,,MATHEMATICS,JUL 2021,2021,9,13,,,,,,1474,10.3390/math9131474,,,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
