AÑO,CVU,NOBILIS,NOMBRE DEL INVESTIGADOR,NIVEL,FECHA DE INICIO DE VIGENCIA,FECHA DE FIN DE VIGENCIA,ÁREA DEL CONOCIMIENTO,DISCIPLINA,SUBDISCIPLINA,ESPECIALIDAD,INSTITUCIÓN DE ADSCRIPCIÓN,DEPENDENCIA,ENTIDAD FEDERATIVA,PAÍS
2001,-,DR.,"ABURTO FERNANDEZ, ENRIQUE MARTIN",1,2001-07-01,2004-06-30,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,MEDICINA VETERINARIA,PARASITOLOGIA,PATOLOGIA COMPARADA (NEOPLASICA Y HEPATICA),UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE MEDICINA VETERINARIA Y ZOOTECNIA,CIUDAD DE MÉXICO,MÉXICO
2001,-,DR.,"ACEVEDO CONTLA, PEDRO JESUS",1,2000-07-01,2003-06-30,VII.- INGENIERÍAS ,INGENIERIA DE COM. ELECT. Y CONTROL,INGENIERIA DE COM. ELECT. Y CONTROL,IMAGENOLOGIA ULTRASONICA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE INVESTIGACIONES EN MATEMATICAS APLICADAS..IIMAS,CIUDAD DE MÉXICO,MÉXICO
2001,-,DR.,"ACEVEDO MASCARUA, JOAQUIN",1,2000-07-01,2003-06-30,VII.- INGENIERÍAS ,INGENIERIA QUIMICA,PROCESO,SINTESIS Y DISEÑO DE PROCESOS,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,CAMPUS MONTERREY,NUEVO LEÓN,MÉXICO
2001,-,DR.,"ACEVEDO SANDOVAL, OTILIO ARTURO",C,2001-07-01,2004-06-30,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,AGRONOMIA,EDAFOLOGIA,"GENESIS Y CLASIFICACION DE SUELOS VOLCANICOS, MINERALOGIA DE",UNIVERSIDAD AUTONOMA DEL ESTADO DE HIDALGO,INSTITUTO DE INVESTIGACIONES EN CIENCIAS DE LA TIERRA,HIDALGO,MÉXICO
2001,-,DRA.,"ACEVEDO VALDES, MARIA ESTHER",2,2001-07-01,2004-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,HISTORIA,HISTORIA DEL ARTE,SIGLO XIX Y XX MEXICANO,INSTITUTO NACIONAL DE ANTROPOLOGIA E HISTORIA (INAH),DIRECCION DE ESTUDIOS HISTORICOS,CIUDAD DE MÉXICO,MÉXICO
2001,-,DR.,"ACEVES AVILA, FRANCISCO JAVIER",C,2000-07-01,2003-06-30,III.- MEDICINA Y CIENCIAS DE LA SALUD,MEDICINA,REUMATOLOGIA,REUMATOLOGIA,INSTITUTO MEXICANO DEL SEGURO SOCIAL,HOSPITAL GENERAL DE ZONA 46,JALISCO,MÉXICO
2001,-,DR.,"ACEVES CAMPOS, HECTOR",C,2001-07-01,2004-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,ASTRONOMIA,ASTROFISICA,DINAMICA GALACTICA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE ASTRONOMIA,BAJA CALIFORNIA,MÉXICO
2001,-,DR.,"ACEVES GONZALEZ, FRANCISCO DE JESUS",1,2001-07-01,2004-06-30,V.- CIENCIAS SOCIALES,COMUNICACION,COMUNICACIONES MASIVAS,COMUNICACION POLITICA,UNIVERSIDAD DE GUADALAJARA,CENTRO UNIVERSITARIO DE CIENCIAS SOCIALES Y HUMANIDADES,JALISCO,MÉXICO
2001,-,DR.,"ACEVES LOZANO, JORGE EDUARDO",2,2000-07-01,2003-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,ANTROPOLOGIA,ANTROPOLOGIA SOCIAL,ANTROPOLOGIA URBANA,"CENTRO DE INVESTIGACIONES Y ESTUDIOS SUPERIORES EN ANTROPOLOGIA SOCIAL, (CIESAS)",UNIDAD OCCIDENTE,JALISCO,MÉXICO
2001,-,DR.,"ACEVES MIJARES, MARIANO",2,1999-07-01,2002-06-30,VII.- INGENIERÍAS ,INGENIERIA DE COM. ELECT. Y CONTROL,ELECTRONICA,MICROELECTRONICA,"INSTITUTO NACIONAL DE ASTROFISICA OPTICA Y ELECTRONICA, (INAOE)",AREA DE ELECTRONICA,PUEBLA,MÉXICO
2001,-,DRA.,"ACEVES PASTRANA, PATRICIA ELENA",1,1999-07-01,2002-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,HISTORIA,HISTORIA DE LAS CIENCIAS,HISTORIA DE LAS CIENCIAS QUIMICAS Y BIOLOGICAS,UNIVERSIDAD AUTONOMA METROPOLITANA,DIVISION DE CIENCIAS BIOLOGICAS Y DE LA SALUD. XOCHIMILCO,CIUDAD DE MÉXICO,MÉXICO
2001,-,DR.,"ACEVES RUIZ, JORGE",Emérito,1992-07-01,2099-06-30,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,FISIOLOGIA,,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,"DEPTO. DE FISIOLOGIA, BIOFISICA Y NEUROCIENCIAS",CIUDAD DE MÉXICO,MÉXICO
2001,-,DR.,"ACEVES TORRES, RAUL",1,1999-07-01,2002-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,FISICA DEL ESTADO SOLIDO,PROPIEDADES OPTICAS Y PROCESOS TERMOESTIMULADOS,UNIVERSIDAD DE SONORA,DIVISION DE CIENCIAS EXACTAS Y NATURALES,SONORA,MÉXICO
2001,-,DR.,"ACEVES VELASCO, CARMEN YOLANDA",1,1999-07-01,2002-06-30,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,CIENCIAS Y SERVICIOS DE LA SALUD,ENDOCRINOLOGIA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE NEUROBIOLOGIA,QUERÉTARO,MÉXICO
2001,-,DR.,"ACHNINE LAMTI, LAHOUCINE",1,2000-07-01,2003-06-30,II.- BIOLOGÍA Y QUÍMICA,QUIMICA,BIOQUIMICA,BIOQUIMICA VEGETAL,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE QUIMICA,CIUDAD DE MÉXICO,MÉXICO
2001,-,DR.,"ACHO ZUPPA, LEONARDO",C,2001-07-01,2004-06-30,VII.- INGENIERÍAS ,INGENIERIA DE COM. ELECT. Y CONTROL,CONTROL,CONTROL ROBUSTO H-INFINITO,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,ESCUELA DE INGENIERIA,BAJA CALIFORNIA,MÉXICO
2001,-,DRA.,"ACLE TOMASINI, GUADALUPE",1,2001-07-01,2004-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,PSICOLOGIA,PSICOLOGIA ESCOLAR,EDUCACIÓN ESPECIAL,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE ESTUDIOS SUPERIORES ZARAGOZA,CIUDAD DE MÉXICO,MÉXICO
2001,-,DR.,"ACOSTA GALLEGOS, JORGE ALBERTO",3,2001-07-01,2005-06-30,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,AGRONOMIA,GENETICA AGRONOMICA,MEJORAMIENTO GENETICA,"INSTITUTO NACIONAL DE INVESTIGACIONES FORESTALES, AGRICOLAS  Y PECUARIAS",CIR DEL CENTRO (MEX.),MÉXICO,MÉXICO
2001,-,DR.,"ACOSTA GARCIA, GERARDO",1,2001-07-01,2004-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,MATEMATICAS,TOPOLOGIA,TEORIA DE CONTINUOS,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE MATEMATICAS,CIUDAD DE MÉXICO,MÉXICO
2001,-,DR.,"ACOSTA GONZALEZ, FRANCISCO ANDRES",1,1999-07-01,2002-06-30,VII.- INGENIERÍAS ,INGENIERIA MINERA,INGENIERIA QUIMICA METALURGICA,INGENIERIA DE PROCESOS METALURGICOS,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,UNIDAD SALTILLO,COAHUILA DE ZARAGOZA,MÉXICO
2001,-,DR.,"ACOSTA MEJIA, CESAR ALFONSO JAIME",1,2000-07-01,2003-06-30,V.- CIENCIAS SOCIALES,ADMINISTRACION,ADMINISTRACION DE LA PRODUCCION,CONTROL DE CALIDAD,INSTITUTO TECNOLOGICO AUTONOMO DE MEXICO,DIVISION ACADEMICA DE ADMINISTRACION Y CONTADURIA PUBLICA,CIUDAD DE MÉXICO,MÉXICO
2001,-,DR.,"ACOSTA NAJARRO, DWIGHT ROBERTO",2,2000-07-01,2003-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,FISICA DEL ESTADO SOLIDO,1) PELICULAS DELGADAS 2) MICROSCOPIA ELECTRONICA DE MATERIA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE FISICA,CIUDAD DE MÉXICO,MÉXICO
2001,-,DR.,"ACOSTA ORTIZ, RICARDO",1,2001-07-01,2004-06-30,II.- BIOLOGÍA Y QUÍMICA,QUIMICA,QUIMICA ORGANICA,QUíMICA DE ADITIVOS PARA POLíMEROS,CENTRO DE INVESTIGACION EN QUIMICA APLICADA (CIQA),DIVISION DE PROCESOS QUIMICOS,COAHUILA DE ZARAGOZA,MÉXICO
2001,-,DRA.,"ACOSTA ORTIZ, SOFIA ELIZABETH",1,2000-07-01,2003-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,FISICA DEL ESTADO SOLIDO,"SEMICONDUCTORES, LASERES","CENTRO DE INVESTIGACIONES EN OPTICA, A.C. (CIO)",UNIDAD AGUASCALIENTES,AGUASCALIENTES,MÉXICO
2001,-,DR.,"ACOSTA ROMERO, MIGUEL",3,1997-07-01,2005-06-30,V.- CIENCIAS SOCIALES,DERECHO Y JURISPRUDENCIA,DERECHO ADMINISTRATIVO,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE DERECHO,CIUDAD DE MÉXICO,MÉXICO
2001,-,DR.,"ACOSTA SILVA, ADRIAN",1,2000-07-01,2003-06-30,V.- CIENCIAS SOCIALES,SOCIOLOGIA,"ORGANIZACION SOCIAL, ESTRUCTURA E INSTITUCIONES",UNIVERSIDADES PUBLICAS,UNIVERSIDAD DE GUADALAJARA,CENTRO UNIVERSITARIO DE CIENCIAS ECONOMICO ADMINISTRATIVAS,JALISCO,MÉXICO
2001,-,DR.,"ACOSTA ZAMUDIO, CARLOS",1,1999-07-01,2002-06-30,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,AGRONOMIA,FISIOLOGIA VEGETAL EN AGRONOMIA,"FISIOLOGIA, BIOLOGIA FLORAL Y PRODUCTIVIDAD DE PAPAYA",UNIVERSIDAD AUTONOMA CHAPINGO,DEPTO. DE FITOTECNIA,MÉXICO,MÉXICO
2001,-,DR.,"ACOSTA, CESAR RENAN",C,2001-07-01,2004-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,FISICA DEL ESTADO SOLIDO,SUPERCONDUCTIVIDAD,UNIVERSIDAD AUTONOMA DE YUCATAN,FACULTAD DE INGENIERIA,YUCATÁN,MÉXICO
2001,-,DRA.,"ACUÑA ARGUELLES, MARIA ELENA",1,2000-07-01,2003-06-30,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,BIOTECNOLOGIA,BIOTECNOLOGIA AMBIENTAL,TRATAMIENTOS BIOLOGICO DE EFLUENTES Y EMISIONES,INSTITUTO MEXICANO DEL PETROLEO,No Disponible,CIUDAD DE MÉXICO,MÉXICO
2001,-,DR.,"ACUÑA ASKAR, KARIM",C,2000-07-01,2003-06-30,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD Y AMBIENTE,BIORREMEDIACION DE AGUA Y SUELO,UNIVERSIDAD AUTONOMA DE NUEVO LEON,FACULTAD DE MEDICINA,NUEVO LEÓN,MÉXICO
2001,-,M. EN C.,"ACUÑA CAMPA, HERIBERTO",1,2001-07-01,2004-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,MECANICA ESTADISTICA,FLUIDOS COMPLEJOS,UNIVERSIDAD DE SONORA,DIVISION DE CIENCIAS EXACTAS Y NATURALES,SONORA,MÉXICO
2001,-,DRA.,"ACUÑA MORALES, LAURA DE LOS ANGELES",1,2000-07-01,2003-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,PSICOLOGIA,"PSICOLOGIA EXPERIMENTAL, COMPARADA FISIOLOGICA","PSICOLOGIA SOCIAL, CONDUCTUAL Y CLINICA EXPERIMENTAL",UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE PSICOLOGIA,CIUDAD DE MÉXICO,MÉXICO
2001,-,DR.,"ACUÑA SANDOVAL, RENE",2,2001-07-01,2004-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,LITERATURA,LITERATURA,LINGUISTICA MAYA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE INVESTIGACIONES FILOLOGICAS,CIUDAD DE MÉXICO,MÉXICO
2001,-,DR.,"ADAME GODDARD, JORGE CARLOS",3,2000-07-01,2004-06-30,V.- CIENCIAS SOCIALES,DERECHO Y JURISPRUDENCIA,DERECHO ROMANO,CRITICA SDE TEXTOS JURIDICOS ROMANO Y DERECHO COMERCIAL INTE,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE INVESTIGACIONES JURIDICAS,CIUDAD DE MÉXICO,MÉXICO
2001,-,DR.,"ADAME MARTINEZ, SALVADOR",C,1999-07-01,2002-06-30,VII.- INGENIERÍAS ,GEOGRAFIA,GEOGRAFIA FISICA,RECURSOS NATURALES,UNIVERSIDAD AUTONOMA DEL ESTADO DE MEXICO,FACULTAD DE PLANEACION URBANA Y REGIONAL,MÉXICO,MÉXICO
2001,-,M. EN C,"ADEM CHAHIN, ESBAIDE",2,1999-07-01,2002-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,OTRAS SUBDISCIPLINAS DE FISICA,MODIFICACION Y CREACION DE MATERIALES POLIMERICOS,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE FISICA,CIUDAD DE MÉXICO,MÉXICO
2001,-,DR.,"ADEM CHAHIN, JULIAN",Emérito,1992-07-01,2099-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,GEOFISICA,CIENCIAS ATMOSFERICAS,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,CENTRO DE CIENCIAS DE LA ATMOSFERA,CIUDAD DE MÉXICO,MÉXICO
2001,-,DRA.,"ADLER MILSTEIN, LARISSA",Emérito,1992-07-01,2099-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,ANTROPOLOGIA,ANTROPOLOGIA SOCIAL,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE INVESTIGACIONES EN MATEMATICAS APLICADAS..IIMAS,CIUDAD DE MÉXICO,MÉXICO
2001,-,DRA.,"AFFONSO DE ALMEIDA TORMIN SALLES, VANIA",3,1999-07-01,2003-06-30,V.- CIENCIAS SOCIALES,SOCIOLOGIA,OTRAS SUBDISCIPLINAS DE SOCIOLOGIA,"CULTURA CONTEMPORANEA, SOCIOLOGIA DE LA FAMILIA Y","EL COLEGIO DE MEXICO, A.C.",CENTRO DE ESTUDIOS SOCIOLOGICOS,CIUDAD DE MÉXICO,MÉXICO
2001,-,DR.,"AFRAIMOVICH, VALENTIN",3,2000-07-01,2004-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,MATEMATICAS,PROBABILIDAD,CAOS DINAMICOS,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,INSTITUTO DE INVESTIGACION EN COMUNICACION OPTICA,SAN LUIS POTOSÍ,MÉXICO
2001,-,DRA.,"AGOSTONI URENCIO, CLAUDIA AMALIA",1,2001-07-01,2004-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,HISTORIA,HISTORIA SOCIAL,HISTORIA SOCIAL DEL PORFIRIATO,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE INVESTIGACIONES HISTORICAS,CIUDAD DE MÉXICO,MÉXICO
2001,-,DR.,"AGUADO SANTACRUZ, GERARDO ARMANDO",1,2001-07-01,2004-06-30,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,AGRONOMIA,AGRICULTURA EN ZONAS ARIDAS,ECOLOGIA DE PASTIZALES,"INSTITUTO NACIONAL DE INVESTIGACIONES FORESTALES, AGRICOLAS  Y PECUARIAS",CIR DEL CENTRO (GTO.),GUANAJUATO,MÉXICO
2001,-,DR.,"AGUAYO CAMARGO, JOAQUIN EDUARDO",2,1999-07-01,2002-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,GEOLOGIA,GEOLOGIA MARINA,"SEDIMENTOLOGIA, TECTONICA",UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE CIENCIAS DEL MAR Y LIMNOLOGIA,CIUDAD DE MÉXICO,MÉXICO
2001,-,DR.,"AGUAYO QUEZADA, SERGIO",3,2001-07-01,2005-06-30,V.- CIENCIAS SOCIALES,CIENCIA POLITICA,RELACIONES INTERNACIONALES,SEGURIDAD NACIONAL Y DERECHOS HUMANOS,"EL COLEGIO DE MEXICO, A.C.",CENTRO DE ESTUDIOS INTERNACIONALES,CIUDAD DE MÉXICO,MÉXICO
2001,-,DR.,"AGÜERO GRANADOS, MAXIMO AUGUSTO",1,2001-07-01,2004-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,FISICA TEORICA,FENOMENOS NOLINEALES,UNIVERSIDAD AUTONOMA DEL ESTADO DE MEXICO,FACULTAD DE CIENCIAS,MÉXICO,MÉXICO
2001,-,DR.,"AGUILA MEDINA, MARCOS TONATIUH",1,1999-07-01,2002-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,HISTORIA,HISTORIA ECONOMICA,"CRISIS DE LOS AÑOS 30, HISTORIA MINERIA Y TRABAJADORES",UNIVERSIDAD AUTONOMA METROPOLITANA,DIVISION DE CIENCIAS SOCIALES Y HUMANIDADES. AZCAPOTZALCO,CIUDAD DE MÉXICO,MÉXICO
2001,-,DR.,"AGUILAR ACUÑA, JOSE LUIS",1,2001-07-01,2004-06-30,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,AGRONOMIA,EDAFOLOGIA,FERTILIDAD DE SUELOS Y NUTRICION VEGETAL,"INSTITUTO NACIONAL DE INVESTIGACIONES FORESTALES, AGRICOLAS  Y PECUARIAS",CIR DEL CENTRO (GTO.),GUANAJUATO,MÉXICO
2001,-,DR.,"AGUILAR AGUILAR, GUSTAVO",C,2000-07-01,2003-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,HISTORIA,HISTORIA ECONOMICA,"HISTORIA EMPRESARIAL, FINANCIERA, INDUSTRIA",UNIVERSIDAD AUTONOMA DE SINALOA,ESCUELA DE HISTORIA,SINALOA,MÉXICO
2001,-,DR.,"AGUILAR ARMENTA, GELACIO",1,2001-07-01,2004-06-30,VII.- INGENIERÍAS ,INGENIERIA DE MATERIALES,METALES,FISICOQUIMICA (ADSORCION Y CATALISIS),BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,FACULTAD DE CIENCIAS QUIMICAS,PUEBLA,MÉXICO
2001,-,DR.,"AGUILAR BARAJAS, ISMAEL",1,2000-07-01,2003-06-30,V.- CIENCIAS SOCIALES,ECONOMIA,DESARROLLO ECONOMICO REGIONAL,ECONOMIA REGIONAL,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,CAMPUS MONTERREY,NUEVO LEÓN,MÉXICO
2001,-,DR.,"AGUILAR CHIU, LUIS ALBERTO",2,2001-07-01,2004-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,ASTRONOMIA,ASTROFISICA,DINAMICA GALACTICA Y ESTELAR,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE ASTRONOMIA,BAJA CALIFORNIA,MÉXICO
2001,-,DR.,"AGUILAR FAISAL, JOSE LEOPOLDO",C,2000-07-01,2003-06-30,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD Y AMBIENTE,BIOMEMBRANAS,INSTITUTO POLITÉCNICO NACIONAL,ESCUELA NACIONAL DE CIENCIAS BIOLOGICAS,CIUDAD DE MÉXICO,MÉXICO
2001,-,DR.,"AGUILAR FRUTIS, MIGUEL ANGEL",C,1999-07-01,2002-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,CIENCIAS DE MATERIALES,CARACTERIZACION DE MATERIALES,"CARACTERIZACION OPTICA, ESTRUCTURAL Y ELECTRICA DE PELICULAS",CENTRO DE INVESTIGACION EN CIENCIA APLICADA Y TECNOLOGIA AVANZADA DEL IPN,No Disponible,CIUDAD DE MÉXICO,MÉXICO
2001,-,DR.,"AGUILAR GARCIA, FRANCISCO JAVIER",1,2000-07-01,2003-06-30,V.- CIENCIAS SOCIALES,SOCIOLOGIA,SOCIOLOGIA POLITICA,POLITICA SOCIAL Y LABORAL,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE INVESTIGACIONES SOCIALES,CIUDAD DE MÉXICO,MÉXICO
2001,-,DR.,"AGUILAR GARIB, JUAN ANTONIO",1,2001-07-01,2004-06-30,VII.- INGENIERÍAS ,INGENIERIA DE MATERIALES,INGENIERIA DE PROCESOS,INGENIERIA DE MATERIALES,UNIVERSIDAD AUTONOMA DE NUEVO LEON,FACULTAD DE INGENIERIA MECANICA Y ELECTRICA,NUEVO LEÓN,MÉXICO
2001,-,DR.,"AGUILAR GONZALEZ DE LA VEGA, MARCELO",1,2000-07-01,2003-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,MATEMATICAS,ALGEBRA,TOPOLOGIA ALGEBRAICA Y SUS APLICACIONES A LA FISICA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE MATEMATICAS,CIUDAD DE MÉXICO,MÉXICO
2001,-,DR.,"AGUILAR GONZALEZ, CRISTOBAL NOE",1,2001-07-01,2004-06-30,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,BIOTECNOLOGIA,BIOTECNOLOGIA DE ALIMENTOS,MICROBIOLOGIA DE LOS ALIMENTOS Y ENZIMOLOGIA,UNIVERSIDAD AUTONOMA DE COAHUILA,FACULTAD DE CIENCIAS QUIMICAS-UNIDAD SALTILLO,COAHUILA DE ZARAGOZA,MÉXICO
