AÑO,CVU,NOBILIS,NOMBRE DEL INVESTIGADOR,NIVEL,FECHA DE INICIO DE VIGENCIA,FECHA DE FIN DE VIGENCIA,ÁREA DEL CONOCIMIENTO,DISCIPLINA,SUBDISCIPLINA,ESPECIALIDAD,INSTITUCIÓN DE ADSCRIPCIÓN,DEPENDENCIA,ENTIDAD FEDERATIVA,PAÍS
2009,79267,DRA.,"ALVAREZ OJEDA, MARIA GENOVEVA",1,01/01/2009,31/12/2011,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,CIENCIAS AGRONOMICAS Y VETERINARIAS,,MICROBIOLOGIA,"INSTITUTO NACIONAL DE INVESTIGACIONES FORESTALES, AGRICOLAS  Y PECUARIAS",CIR DEL NORESTE (TAMPS.),TAMAULIPAS,MÉXICO
2009,202477,DR.,"ALVAREZ OLIVAS, IVAN ROBERTO",C,01/01/2007,31/12/2009,V.- CIENCIAS SOCIALES,CIENCIAS POLITICAS,,CIENCIA POLITICA Y DE LA ADMINISTRACION,UNIVERSIDAD AUTONOMA DE CIUDAD JUAREZ,INSTITUTO DE CIENCIAS SOCIALES Y ADMINISTRACION,CHIHUAHUA,MÉXICO
2009,21654,DR.,"ALVAREZ PARRILLA, ALVARO",1,01/01/2009,31/12/2012,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,MATEMATICAS,GEOMETR-A,MATEMATICAS,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,FACULTAD DE CIENCIAS,BAJA CALIFORNIA,MÉXICO
2009,26428,DR.,"ALVAREZ PARRILLA, EMILIO",1,01/01/2008,31/12/2011,II.- BIOLOGÍA Y QUÍMICA,QUIMICA,QUIMICA ORGANICA,QUIMICA SUPRAMOLECULAR Y QUIMICA DE ALIMENTOS,UNIVERSIDAD AUTONOMA DE CIUDAD JUAREZ,INSTITUTO DE CIENCIAS BIOMEDICAS,CHIHUAHUA,MÉXICO
2009,123531,DR.,"ALVAREZ PEREZ, MARCO ANTONIO",1,01/01/2009,31/12/2012,VII.- INGENIERÍAS ,CIENCIAS DE LA TECNOLOGIA,BIOLOGIA CELULAR,NANOBIOINGENIERIA DE TEJIDOS MINERALIZADOS,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE ODONTOLOGIA,CIUDAD DE MÉXICO,MÉXICO
2009,26371,DR.,"ALVAREZ RAMIREZ, FERNANDO",1,01/01/2009,31/12/2012,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,CARACTERIZACION DE MATERIALES,FISICA ESTADO SOLIDO Y NANOMATERIALES,INSTITUTO MEXICANO DEL PETROLEO,DIRECCION DE INVESTIGACION Y POSGRADO,CIUDAD DE MÉXICO,MÉXICO
2009,9216,DR.,"ALVAREZ RAMIREZ, JOSE DE JESUS",3,01/01/2005,31/12/2009,VII.- INGENIERÍAS ,CIENCIAS DE LA TECNOLOGIA,PROCESO,CONTROL DE PROCESOS,UNIVERSIDAD AUTONOMA METROPOLITANA,DIVISION DE CIENCIAS BASICAS E INGENIERIA. IZTAPALAPA,CIUDAD DE MÉXICO,MÉXICO
2009,123438,DR.,"ALVAREZ RAMIREZ, LORENZO",C,01/01/2009,31/12/2009,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,CIENCIAS AGRONOMICAS Y VETERINARIAS,REPRODUCCION,REPRODUCCION Y CONDUCTA REPRODUCTIVA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE MEDICINA VETERINARIA Y ZOOTECNIA,CIUDAD DE MÉXICO,MÉXICO
2009,19583,DRA.,"ALVAREZ RAMIREZ, MARTHA",1,01/01/2006,31/12/2009,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,MATEMATICAS,MATEMATICAS DE LA UTILIZACION DE RECURSOS,MECANICA CELESTE,UNIVERSIDAD AUTONOMA METROPOLITANA,DIVISION DE CIENCIAS BASICAS E INGENIERIA. IZTAPALAPA,CIUDAD DE MÉXICO,MÉXICO
2009,10843,DR.,"ALVAREZ RAMOS, MARIO ENRIQUE",1,01/01/2009,31/12/2012,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,FISICA DEL ESTADO SOLIDO,ESPECTROSCIPIA OPTICA,UNIVERSIDAD DE SONORA,DIVISION DE CIENCIAS EXACTAS Y NATURALES,SONORA,MÉXICO
2009,25177,DRA.,"ALVAREZ RAYON, GEORGINA LETICIA",1,01/01/2007,31/12/2009,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,PSICOLOGIA,PSICOLOGIA CLINICA,TRASTORNOS ALIMENTARIOS,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE ESTUDIOS SUPERIORES IZTACALA,MÉXICO,MÉXICO
2009,120466,DRA.,"ALVAREZ RODRIGUEZ, BERTHA ADRIANA",1,01/01/2009,31/12/2012,III.- MEDICINA Y CIENCIAS DE LA SALUD,MEDICINA Y PATOLOGIA HUMANA,CIENCIAS Y SERVICIOS DE LA SALUD,GENETICA BIOQUIMICA Y BIOLOGIA MOLECULAR,UNIVERSIDAD DE GUADALAJARA,CENTRO UNIVERSITARIO DE CIENCIAS DE LA SALUD,JALISCO,MÉXICO
2009,92707,DRA.,"ALVAREZ ROMAN, ROCIO",1,01/01/2007,31/12/2009,II.- BIOLOGÍA Y QUÍMICA,CIENCIAS DE LA VIDA,,QUIMICA FARMACEUTICA,UNIVERSIDAD AUTONOMA DE NUEVO LEON,FACULTAD DE MEDICINA,NUEVO LEÓN,MÉXICO
2009,120891,DR.,"ALVAREZ ROMERO, GIAAN ARTURO",1,01/01/2008,31/12/2010,II.- BIOLOGÍA Y QUÍMICA,QUIMICA,QUIMICA ANALITICA,SENSORES Y BIOSENSORES QUIMICOS,UNIVERSIDAD AUTONOMA DEL ESTADO DE HIDALGO,INSTITUTO DE CIENCIAS BASICAS E INGENIERIA,HIDALGO,MÉXICO
2009,15164,DR.,"ALVAREZ ROMERO, JOSE TRINIDAD",1,01/01/2008,31/12/2010,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,FISICA MEDICA,"METROLOGIA DE RADIACIONES IONIZANTES, FISICAMEDICA",INSTITUTO NACIONAL DE INVESTIGACIONES NUCLEARES,GERENCIA DE APLICACIONES NUCLEARES EN LA SALUD,MÉXICO,MÉXICO
2009,36642,DRA.,"ALVAREZ SALAS, CLAUDIA",C,01/01/2009,31/12/2011,VII.- INGENIERÍAS ,CIENCIAS DE LA TECNOLOGIA,,DESARROLLO DE ALIMENTOS FUNCIONALES,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,FACULTAD DE INGENIERIA,SAN LUIS POTOSÍ,MÉXICO
2009,33769,DR.,"ALVAREZ SALAS, LUIS MARAT",1,01/01/2008,31/12/2011,II.- BIOLOGÍA Y QUÍMICA,CIENCIAS DE LA VIDA,BIOLOGIA MOLECULAR,TERAPIA GENICA,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,DEPTO. DE GENETICA Y BIOLOGIA MOLECULAR,CIUDAD DE MÉXICO,MÉXICO
2009,40611,DR.,"ALVAREZ SALAS, OMAR DANIEL",1,01/01/2009,31/12/2011,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,ARTES Y LETRAS,,FILOLOGIA GRIEGA Y TRADICION CLASICA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE INVESTIGACIONES FILOLOGICAS,CIUDAD DE MÉXICO,MÉXICO
2009,131700,DRA.,"ALVAREZ SANCHEZ, ADRIANA",C,01/01/2009,31/12/2011,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,HISTORIA,,HISTORIA DE LAS UNIVERSIDADES AMERICANAS,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,No Disponible,CIUDAD DE MÉXICO,MÉXICO
2009,14385,DRA.,"ALVAREZ SANCHEZ, MARIA EDNA",1,01/01/2009,31/12/2012,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,CIENCIAS AGRONOMICAS Y VETERINARIAS,EDAFOLOGIA,,UNIVERSIDAD AUTONOMA CHAPINGO,DEPTO. DE SUELOS,MÉXICO,MÉXICO
2009,25275,DRA.,"ALVAREZ SANCHEZ, MARIA ELIZBETH",1,01/01/2009,31/12/2011,III.- MEDICINA Y CIENCIAS DE LA SALUD,MEDICINA Y PATOLOGIA HUMANA,,,UNIVERSIDAD AUTONOMA DE LA CIUDAD DE MEXICO,No Disponible,CIUDAD DE MÉXICO,MÉXICO
2009,201139,DRA.,"ALVAREZ SOCARRAS, ADA MARGARITA",1,01/01/2007,31/12/2009,VII.- INGENIERÍAS ,MATEMATICAS,,,UNIVERSIDAD AUTONOMA DE NUEVO LEON,FACULTAD DE INGENIERIA MECANICA Y ELECTRICA,NUEVO LEÓN,MÉXICO
2009,120409,DR.,"ALVAREZ SOLIS, JOSE DAVID",1,01/01/2008,31/12/2010,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,CIENCIAS AGRONOMICAS Y VETERINARIAS,AGRICULTURA EN ZONAS ARIDAS,EDAFOLOGIA,"EL COLEGIO DE LA FRONTERA SUR, (ECOSUR)",UNIDAD SAN CRISTOBAL DE LAS CASAS,CHIAPAS,MÉXICO
2009,3626,DR.,"ALVAREZ TOLEDANO, CECILIO",3,01/01/2006,31/12/2015,II.- BIOLOGÍA Y QUÍMICA,QUIMICA,QUIMICA ORGANICA,"QUIMICA ORGANOMETALICA, QUIMICA ORGANICA",UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE QUIMICA,CIUDAD DE MÉXICO,MÉXICO
2009,1093,DR.,"ALVAREZ TORRES, IGNACIO",3,01/01/2004,31/12/2013,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,FISICA ATOMICA Y MOLECULAR,INTERACCION DE ATOMOS/IONES CON GASES ESTATICOS O,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE CIENCIAS FISICAS,MORELOS,MÉXICO
2009,120988,DR.,"ALVAREZ TOSTADO SANCHEZ, JUAN MANUEL",1,01/01/2008,31/12/2010,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,CIENCIAS DE LA TIERRA Y DEL COSMOS,SISMOLOGIA,FISICA DE ROCAS,INSTITUTO MEXICANO DEL PETROLEO,DIRECCION DE INVESTIGACION Y POSGRADO,CIUDAD DE MÉXICO,MÉXICO
2009,30647,DR.,"ALVAREZ VARGAS, ROGELIO",2,01/01/2008,31/12/2011,VII.- INGENIERÍAS ,CIENCIAS DE LA TECNOLOGIA,CONTROL,CONTROL AUTOMATICO,"CENTRO DE TECNOLOGIA AVANZADA, A.C. (CIATEQ)",UNIDAD BERNANRDO QUINTANA,QUERÉTARO,MÉXICO
2009,213668,DR.,"ALVAREZ VENEGAS, RAUL",1,01/01/2008,31/12/2010,II.- BIOLOGÍA Y QUÍMICA,CIENCIAS DE LA VIDA,,BIOQUIMICA; BIOL. MOLECULAR; EVOLUCION; GENETICA,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,UNIDAD IRAPUATO,GUANAJUATO,MÉXICO
2009,120055,QUIM.,"ALVAREZ Y MUÑOZ, MARIA TERESA",1,01/01/2009,31/12/2012,III.- MEDICINA Y CIENCIAS DE LA SALUD,MEDICINA Y PATOLOGIA HUMANA,CIENCIAS Y SERVICIOS DE LA SALUD,"VIROLOGIA MEDICA, INFECTOLOGIA. EPIDEMIOLOGIAI",INSTITUTO MEXICANO DEL SEGURO SOCIAL,CENTRO MEDICO NACIONAL SIGLO XXI,CIUDAD DE MÉXICO,MÉXICO
2009,204277,DR.,"ALVAREZ YAÑEZ, LEONEL",1,01/01/2009,31/12/2011,V.- CIENCIAS SOCIALES,CIENCIAS POLITICAS,,CIENCIA POLITICA,UNIVERSIDAD AUTONOMA DE ZACATECAS  FRANCISCO GARCIA SALINAS ,UNIDAD DE POSGRADO EN CIENCIA POLITICA,ZACATECAS,MÉXICO
2009,43480,DR.,"ALVAREZ ZAUCO, EDGAR",C,01/01/2009,31/12/2011,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,,NANOTECNOLOGIA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE CIENCIAS,CIUDAD DE MÉXICO,MÉXICO
2009,26048,DR.,"ALVAREZ, MARIO MOISES",2,01/01/2006,31/12/2010,VII.- INGENIERÍAS ,CIENCIAS DE LA TECNOLOGIA,PROCESO,"MEZCLADO, INGENIERIA BIOQUIMICA",INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,CAMPUS MONTERREY,NUEVO LEÓN,MÉXICO
2009,13009,DRA.,"ALVAREZ-BUYLLA ROCES, MARIA ELENA",3,01/01/2006,31/12/2010,II.- BIOLOGÍA Y QUÍMICA,CIENCIAS DE LA VIDA,BOTANICA,"GENETICA MOLECULAR, BIOLOGIA DEL DESARROLLO Y EVOL",UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE ECOLOGIA,CIUDAD DE MÉXICO,MÉXICO
2009,31138,DR.,"ALVAREZ-CIENFUEGOS FIDALGO, JUAN",1,01/01/2008,31/12/2010,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,FILOSOFIA,FILOSOFIA POLITICA,PENSAMIENTO NOVOHISPANO. BIOETICA,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,FACULTAD DE FILOSOFIA,MICHOACÁN DE OCAMPO,MÉXICO
2009,120123,DR.,"ALVEANO HERNANDEZ, JESUS ANTONIO",1,01/01/2009,31/12/2012,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,PSICOLOGIA,PSICOLOGIA EDUCACIONAL,PSICOLOGIA CLINICA,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,FACULTAD DE MEDICINA DR. IGNACIO CHAVEZ,MICHOACÁN DE OCAMPO,MÉXICO
2009,201638,DRA.,"ALZATE GAVIRIA, LILIANA",C,01/01/2007,31/12/2009,VII.- INGENIERÍAS ,CIENCIAS DE LA TECNOLOGIA,,GESTION INTEGRAL RES. SOLIDOS Y LIQUIDOS URBANOS,"CENTRO DE INVESTIGACION CIENTIFICA DE YUCATAN, A.C. (CICY)",UNIDAD DE MATERIALES,YUCATÁN,MÉXICO
2009,217726,DRA.,"AMADOR BAUTISTA, MARIA DEL ROCIO",2,01/01/2008,31/12/2011,V.- CIENCIAS SOCIALES,SOCIOLOGIA,,CIENCIAS DE LA INFORMACION Y LA COMUNICACION,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE INVESTIGACIONES SOBRE LA UNIVERSIDAD Y LA EDU..4350400435,CIUDAD DE MÉXICO,MÉXICO
2009,25043,DR.,"AMADOR BECH, JULIO ALBERTO",1,01/01/2006,31/12/2009,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,ANTROPOLOGIA,ANTROPOLOGIA SOCIAL,ANTROPOLOGIA CULTURAL Y SIMBOLICA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE CIENCIAS POLITICAS Y SOCIALES,CIUDAD DE MÉXICO,MÉXICO
2009,1530,DR.,"AMADOR BEDOLLA, CARLOS",1,01/01/2009,31/12/2011,II.- BIOLOGÍA Y QUÍMICA,QUIMICA,,CALCULOS DE MECANICA CUANTICA PARA QUIMICA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE QUIMICA,CIUDAD DE MÉXICO,MÉXICO
2009,22405,DRA.,"AMADOR HERNANDEZ, JUDITH",1,01/01/2009,31/12/2012,II.- BIOLOGÍA Y QUÍMICA,QUIMICA,QUIMICA ANALITICA,QUIMICA ANALITICA,UNIVERSIDAD DEL MAR,CAMPUS PUERTO ANGEL,OAXACA,MÉXICO
2009,26370,DRA.,"AMADOR LICONA, NORMA",1,01/01/2009,31/12/2012,III.- MEDICINA Y CIENCIAS DE LA SALUD,MEDICINA Y PATOLOGIA HUMANA,CIENCIAS Y SERVICIOS DE LA SALUD,MEDICINA INTERNA,INSTITUTO MEXICANO DEL SEGURO SOCIAL,DELEGACION ESTATAL DE GUANAJUATO,GUANAJUATO,MÉXICO
2009,53662,DRA.,"AMADOR RAMIREZ, MARIA PATRICIA",1,01/01/2009,31/12/2011,II.- BIOLOGÍA Y QUÍMICA,QUIMICA,,FISICOQUIMICA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,FACULTAD DE CIENCIAS QUIMICAS,PUEBLA,MÉXICO
2009,5916,DR.,"AMADOR RAMIREZ, MARIO DOMINGO",1,01/01/2007,31/12/2010,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,CIENCIAS AGRONOMICAS Y VETERINARIAS,AGRICULTURA EN ZONAS TEMPLADAS,ECOLOGIA Y CONTROL DE MALEZAS Y MODELAJE,"INSTITUTO NACIONAL DE INVESTIGACIONES FORESTALES, AGRICOLAS  Y PECUARIAS",CIR DEL NORTE-CENTRO (ZAC.),ZACATECAS,MÉXICO
2009,25615,DR.,"AMARO PEÑAFLORES, RENE",1,01/01/2006,31/12/2009,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,HISTORIA,HISTORIA SOCIAL,EDUCACION,UNIVERSIDAD AUTONOMA DE ZACATECAS  FRANCISCO GARCIA SALINAS ,CENTRO DE INVESTIGACIONES HISTORICAS,ZACATECAS,MÉXICO
2009,6577,DR.,"AMATO MARTINEZ, JOSE DANTE",2,01/01/2009,31/12/2013,III.- MEDICINA Y CIENCIAS DE LA SALUD,MEDICINA Y PATOLOGIA HUMANA,CIENCIAS Y SERVICIOS DE LA SALUD,NEFROLOGIA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE ESTUDIOS SUPERIORES IZTACALA,MÉXICO,MÉXICO
2009,101853,DRA.,"AMAYA DELGADO, LORENA",C,01/01/2009,31/12/2011,II.- BIOLOGÍA Y QUÍMICA,CIENCIAS DE LA VIDA,,BIOCATALISIS,"CENTRO DE INVESTIGACION Y ASISTENCIA EN TECNOLOGIA Y DISEÑO DEL ESTADO DE JALISCO, A.C. (CIATEJ)",DIVISION DE BIOTECNOLOGIA,JALISCO,MÉXICO
2009,218007,M.EN C.,"AMAYA LLANO, SILVIA LORENA",C,01/01/2008,31/12/2010,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,CIENCIAS AGRONOMICAS Y VETERINARIAS,,,UNIVERSIDAD AUTONOMA DE QUERETARO,FACULTAD DE QUIMICA,QUERÉTARO,MÉXICO
2009,20318,DR.,"AMAYA MALPICA, MANUEL GUADALUPE",1,01/01/2006,31/12/2009,VII.- INGENIERÍAS ,,INGENIERIA DE MATERIALES,MATERIALES Y CORROSION,INSTITUTO MEXICANO DEL PETROLEO,DIRECCION DE EXPLORACION Y PRODUCCION,CIUDAD DE MÉXICO,MÉXICO
2009,786,DR.,"AMAYA TAPIA, ALEJANDRO",1,01/01/2008,31/12/2011,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,FISICA ATOMICA Y MOLECULAR,FISICA DE POCOS CUERPOS Y COLISIONES ATOMICAS,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE CIENCIAS FISICAS,MORELOS,MÉXICO
2009,79752,DRA.,"AMAYA VENTURA, MARIA DE LOURDES",C,01/01/2009,31/12/2011,V.- CIENCIAS SOCIALES,CIENCIAS POLITICAS,,GESTION DEL AGUA,UNIVERSIDAD AUTONOMA METROPOLITANA,UNIDAD CUAJIMALPA,CIUDAD DE MÉXICO,MÉXICO
2009,122142,DR.,"AMBRIZ PEREZ, HUGO",1,01/01/2009,31/12/2012,VII.- INGENIERÍAS ,CIENCIAS DE LA TECNOLOGIA,SISTEMAS ELECTRICOS DE POTENCIA,SISTEMAS ELECTRICOS DE POTENCIA,COMISION FEDERAL DE ELECTRICIDAD,UNIDAD DE INGENIERIA ESPECIALIZADA,CIUDAD DE MÉXICO,MÉXICO
2009,120362,DR.,"AMBROSIO HERNANDEZ, JAVIER ROLANDO",1,01/01/2008,31/12/2011,II.- BIOLOGÍA Y QUÍMICA,CIENCIAS DE LA VIDA,BIOLOGIA CELULAR,PARASITOLOGIA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE MEDICINA,CIUDAD DE MÉXICO,MÉXICO
2009,36102,DR.,"AMBROSIO LAZARO, ROBERTO CARLOS",1,01/01/2009,31/12/2011,VII.- INGENIERÍAS ,CIENCIAS DE LA TECNOLOGIA,,MICROELECTRONICA,UNIVERSIDAD AUTONOMA DE CIUDAD JUAREZ,INSTITUTO DE INGENIERIA Y TECNOLOGIA,CHIHUAHUA,MÉXICO
2009,79433,DRA.,"AMEZAGA MADRID, PATRICIA",C,01/01/2008,31/12/2010,VII.- INGENIERÍAS ,CIENCIAS DE LA TECNOLOGIA,,PELICULAS DELGADAS,"CENTRO DE INVESTIGACION EN MATERIALES AVANZADOS, S.C. (CIMAV)",DIVISION DE FISICA Y QUIMICA DE MATERIALES,CHIHUAHUA,MÉXICO
2009,121541,DRA.,"AMEZCUA ALLIERI, MYRIAM ADELA",1,01/01/2008,31/12/2010,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,CIENCIAS DE LA VIDA,BIOTECNOLOGIA AMBIENTAL,MEDIO AMBIENTE,INSTITUTO POLITÉCNICO NACIONAL,ESCUELA SUPERIOR DE INGENIERIA Y ARQUITECTURA,CIUDAD DE MÉXICO,MÉXICO
2009,201637,MED,"AMEZCUA GUERRA, LUIS MANUEL",C,01/01/2007,31/12/2009,III.- MEDICINA Y CIENCIAS DE LA SALUD,MEDICINA Y PATOLOGIA HUMANA,,REUMATOLOGIA Y MEDICINA INTERNA,SECRETARÍA DE SALUD,INSTITUTO NACIONAL DE CARDIOLOGIA DR. IGNACIO CHAVEZ,CIUDAD DE MÉXICO,MÉXICO
2009,123586,DRA.,"AMEZCUA GUTIERREZ, CLAUDIA DEL CARMEN",C,01/01/2009,31/12/2009,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,PSICOLOGIA,CIENCIAS DE LA SALUD,,UNIVERSIDAD DE GUADALAJARA,CENTRO UNIVERSITARIO DE CIENCIAS BIOLOGICAS Y AGROPECUARIAS,JALISCO,MÉXICO
2009,30070,DR.,"AMEZCUA MARTINEZ, FELIPE",1,01/01/2007,31/12/2009,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,CIENCIAS AGRONOMICAS Y VETERINARIAS,BIOLOGIA MARINA,ICTIOLOGIA DEMERSAL Y ESTUARINA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE CIENCIAS DEL MAR Y LIMNOLOGIA,SINALOA,MÉXICO
2009,10241,DR.,"AMOR MONTAÑO, JOSE ALFREDO",1,01/01/2006,31/12/2009,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,FILOSOFIA,LOGICA,LOGICA MATEMATICA Y TEORIA DE CONJUNTOS,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE CIENCIAS,CIUDAD DE MÉXICO,MÉXICO
2009,26030,DR.,"AMORE SAROTTI, PAOLO",2,01/01/2006,31/12/2009,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,FISICA TEORICA,,UNIVERSIDAD DE COLIMA,CENTRO UNIVERSITARIO DE INVESTIGACIONES EN CIENCIAS BASICAS,COLIMA,MÉXICO
2009,202901,DR.,"AMOROSO BOELCKE, NICOLAS ALBERTO",1,01/01/2007,31/12/2009,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,ARTES Y LETRAS,,DR. EN DISEÐO LINEA NUEVAS TECNOLOGIAS,UNIVERSIDAD AUTONOMA METROPOLITANA,DIVISION DE CIENCIAS Y ARTES PARA EL DISEÑO. AZCAPOTZALCO,CIUDAD DE MÉXICO,MÉXICO
2009,253522,DR.,"AMOZURRUTIA DE MARIA Y CAMPOS, JOSE",1,01/01/2009,31/12/2011,V.- CIENCIAS SOCIALES,SOCIOLOGIA,,ANALISIS Y SIMULACION DE TECNICAS DE INVESTIGACION,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,CENTRO DE INVEST. INTERDISCIPLINARIAS EN CS. Y HUMANIDADES,CIUDAD DE MÉXICO,MÉXICO
2009,217389,DRA.,"AMPUDIA RUEDA, AMADA",1,01/01/2008,31/12/2010,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,PSICOLOGIA,,"PSICOPATOLOGIA, DELINCUENCIA, MALTRATO INFANTIL",UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE PSICOLOGIA,CIUDAD DE MÉXICO,MÉXICO
2009,19546,DRA.,"AMUCHASTEGUI HERRERA, ANA MARIA",1,01/01/2006,31/12/2009,V.- CIENCIAS SOCIALES,SOCIOLOGIA,SOCIOLOGIA DE CULTURA,SEXUALIDAD Y GENERO,UNIVERSIDAD AUTONOMA METROPOLITANA,DIVISION DE CIENCIAS SOCIALES Y HUMANIDADES. XOCHIMILCO,CIUDAD DE MÉXICO,MÉXICO
2009,13846,DRA.,"ANAYA BERRIOS, CECILIA",2,01/01/2009,31/12/2012,II.- BIOLOGÍA Y QUÍMICA,QUIMICA,QUIMICA ORGANICA,SINTESIS Y CATALISIS ASIMETRICA,UNIVERSIDAD DE LAS AMERICAS PUEBLA,No Disponible,PUEBLA,MÉXICO
2009,5104,M. EN I,"ANAYA DURAND, ALEJANDRO",1,02/01/2005,31/12/2019,VII.- INGENIERÍAS ,CIENCIAS DE LA TECNOLOGIA,PROCESO,INGENIERIA DE PROCESOS,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE QUIMICA,CIUDAD DE MÉXICO,MÉXICO
2009,13961,DRA.,"ANAYA FERREIRA, NAIR MARIA",2,01/01/2006,31/12/2010,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,ARTES Y LETRAS,LITERATURA,LITERATURA INGLESA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE FILOSOFIA Y LETRAS,CIUDAD DE MÉXICO,MÉXICO
2009,76479,DR.,"ANAYA HERNANDEZ, ARMANDO",1,01/01/2007,31/12/2009,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,ANTROPOLOGIA,,ARQUEOLOGIA,UNIVERSIDAD AUTONOMA DE CAMPECHE,CENTRO DE INVESTIGACIONES HISTORICAS Y SOCIALES,CAMPECHE,MÉXICO
2009,4483,DRA.,"ANAYA LANG, ANA LUISA",3,01/01/2009,31/12/2018,II.- BIOLOGÍA Y QUÍMICA,CIENCIAS DE LA VIDA,ECOLOGIA,ECOLOGIA QUIMICA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE ECOLOGIA,CIUDAD DE MÉXICO,MÉXICO
