AÑO,CVU,NOBILIS,NOMBRE DEL INVESTIGADOR,NIVEL,FECHA DE INICIO DE VIGENCIA,FECHA DE FIN DE VIGENCIA,ÁREA DEL CONOCIMIENTO,DISCIPLINA,SUBDISCIPLINA,ESPECIALIDAD,INSTITUCIÓN DE ADSCRIPCIÓN,DEPENDENCIA,ENTIDAD FEDERATIVA,PAÍS
2007,19533,DR.,"BYKOV BARABANOV, ALEXANDRE IGOREVICH",1,2005-01-01,2008-12-31,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,MATEMATICAS,TOPOLOGIA,TOPOLOGIA HOMOTOPICA Y SUS APLICACIONES,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,FACULTAD DE CIENCIAS FISICO-MATEMATICAS,PUEBLA,MÉXICO
2007,12884,DR.,"CAAMAL CAUICH, IGNACIO",1,2006-01-01,2009-12-31,V.- CIENCIAS SOCIALES,ECONOMIA,ECONOMIA AGRICOLA,TEORIA ECONOMICA Y ECONOMIA Y POLITICA AGRICOLA,UNIVERSIDAD AUTONOMA CHAPINGO,DIVISION DE CIENCIAS ECONOMICAS ADMINISTRATIVAS,MÉXICO,MÉXICO
2007,12693,DR.,"CABA VINAGRE, MARIO SALVADOR",1,2005-01-01,2008-12-31,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,GENETICA,BIOLOGIA DE LA REPRODUCCION,UNIVERSIDAD VERACRUZANA,CENTRO DE INVESTIGACIONES BIOLOGICAS,VERACRUZ DE IGNACIO DE LA LLAVE,MÉXICO
2007,10450,DRA.,"CABALLERO ACOSTA, MARIA EMILIA",2,2006-01-01,2010-12-31,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,MATEMATICAS,PROBABILIDAD,"ANALISISESTOCASTICO, PROCESOS ESTOCASTICOS",UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE MATEMATICAS,CIUDAD DE MÉXICO,MÉXICO
2007,123040,DRA.,"CABALLERO BENITEZ, ANDREA",C,2006-01-01,2008-12-31,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,CIENCIAS Y SERVICIOS DE LA SALUD,FISIOLOGIA Y NEUROCIENCIAS,Sin Institución de adscripción,Sin Institución de adscripción,Sin Institución de adscripción,Sin Institución de adscripción
2007,201287,DR.,"CABALLERO CABALLERO, MAGDALENO",1,2007-01-01,2009-12-31,VII.- INGENIERÍAS ,CIENCIAS DE LA TECNOLOGIA,TECNOLOGIA MECANICA,MAUINARIA Y EQUIPO PARA LA MICRO Y PEQUEÑA INDUSTR,INSTITUTO POLITÉCNICO NACIONAL,CENTRO INTERDISCIPLINARIO DE INV. PARA EL DESARROLLO..CIIDIR,OAXACA,MÉXICO
2007,121453,DRA.,"CABALLERO CHACON, SARA DEL CARMEN",C,2005-01-01,2007-12-31,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,BIOLOGIA CELULAR,NEUROCIENCIAS,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE MEDICINA VETERINARIA Y ZOOTECNIA,CIUDAD DE MÉXICO,MÉXICO
2007,121729,ING.,"CABALLERO DOMINGUEZ, FRANCISCO VIDAL",C,2006-01-01,2008-12-31,VII.- INGENIERÍAS ,INGENIERIA QUIMICA,PROCESO,SIMULACION Y MODELADO DE PROCESOS,TECNOLÓGICO NACIONAL DE MÉXICO,TECNOLÓGICO DE ESTUDIOS SUPERIORES DE ECATEPEC,MÉXICO,MÉXICO
2007,121802,DRA.,"CABALLERO GARCIA, MARTA",C,2005-01-01,2007-12-31,V.- CIENCIAS SOCIALES,SOCIOLOGIA,"ORGANIZACION SOCIAL, ESTRUCTURA E INSTITUCIONES",SALUD,SECRETARÍA DE SALUD,INSTITUTO NACIONAL DE SALUD PUBLICA,MORELOS,MÉXICO
2007,26448,DR.,"CABALLERO HOYOS, JOSE RAMIRO",1,2006-01-01,2009-12-31,V.- CIENCIAS SOCIALES,SOCIOLOGIA,SOCIOLOGIA,,INSTITUTO MEXICANO DEL SEGURO SOCIAL,DELEGACION JALISCO,JALISCO,MÉXICO
2007,18905,DR.,"CABALLERO JUAREZ, JOSE ANTONIO",1,2004-01-01,2007-12-31,V.- CIENCIAS SOCIALES,DERECHO Y JURISPRUDENCIA,OTRAS SUBDISC. DE DERECHO Y JURISPRUDENCIA,HISTORIA DEL DERECHO-SOCIOLOGIA DEL DERECHO,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE INVESTIGACIONES JURIDICAS,CIUDAD DE MÉXICO,MÉXICO
2007,25089,DR.,"CABALLERO LOPEZ, ROGELIO ANTONIO",1,2006-01-01,2008-12-31,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,GEOFISICA,ESPACIO EXTERIOR,RAYOS COSMICOS,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE GEOFISICA,CIUDAD DE MÉXICO,MÉXICO
2007,9548,DR.,"CABALLERO MELLADO, JOSE DE JESUS",2,2005-01-01,2009-12-31,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,MICROBIOLOGIA,FIJACION BIOLOGICA DE NITROGENO,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,No Disponible,MORELOS,MÉXICO
2007,10295,DRA.,"CABALLERO MIRANDA, CECILIA IRENE",1,2005-01-01,2008-12-31,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,GEOFISICA,GEOMAGNETISMO,PALEOMAGNETISMO,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE GEOFISICA,CIUDAD DE MÉXICO,MÉXICO
2007,15954,DRA.,"CABALLERO MIRANDA, MARGARITA ERNA",2,2006-01-01,2009-12-31,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,GEOLOGIA,GEOLOGIA,PALEOLIMNOLOGIA Y PALEOECOLOGIA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE GEOFISICA,CIUDAD DE MÉXICO,MÉXICO
2007,4510,DR.,"CABALLERO NIETO, JAVIER",1,2004-01-01,2007-12-31,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,BOTANICA,ETNOBIOLOGIA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE BIOLOGIA,CIUDAD DE MÉXICO,MÉXICO
2007,122763,M.EN C.,"CABALLERO ORTEGA, HERIBERTO",C,2006-01-01,2008-12-31,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,CIENCIAS Y SERVICIOS DE LA SALUD,SEPARACION Y CARACTERIZACION DE COMPUESTOS NATURALES ANTITUM,SECRETARIA DE SALUD,INSTITUTO NACIONAL DE PEDIATRIA,CIUDAD DE MÉXICO,MÉXICO
2007,122571,DR.,"CABALLERO RUIZ, ALBERTO",1,2006-01-01,2008-12-31,VII.- INGENIERÍAS ,INGENIERIA MECANICA,DISEÐO,MICROMEC-NICA Y MECATRONICA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,CENTRO DE CIENCIAS APLICADAS Y DESARROLLO TECNOLOGICO,CIUDAD DE MÉXICO,MÉXICO
2007,122547,DR.,"CABALLERO VASQUEZ, ANGEL",1,2006-01-01,2008-12-31,V.- CIENCIAS SOCIALES,DERECHO Y JURISPRUDENCIA,DERECHO CONSTITUCIONAL,TEORIA DE LA CONSTITUCION Y DERECHOS HUMANOS,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,CAMPUS CIUDAD DE MEXICO,CIUDAD DE MÉXICO,MÉXICO
2007,120410,DR.,"CABANILLAS LOPEZ, RAFAEL ENRIQUE",1,2006-01-01,2008-12-31,VII.- INGENIERÍAS ,INGENIERIA MECANICA,INGENIERIA MECANICA,ENERGIA SOLAR,UNIVERSIDAD DE SONORA,UNIDAD REGIONAL CENTRO (HERMOSILLO),SONORA,MÉXICO
2007,5108,DR.,"CABAÑAS MORENO, JOSE GERARDO",3,2004-01-01,2008-12-31,VII.- INGENIERÍAS ,INGENIERIA DE MATERIALES,MATERIALES FUNCIONALES,CIENCIA E INGENIERIA DE MATERIALES,INSTITUTO POLITÉCNICO NACIONAL,ESCUELA SUPERIOR DE FISICA Y MATEMATICAS,CIUDAD DE MÉXICO,MÉXICO
2007,61743,DRA.,"CABAÑAS VARGAS, DULCE DIANA",C,2007-01-01,2009-12-31,VII.- INGENIERÍAS ,CIENCIAS DE LA TECNOLOGIA,TECNOLOGIA DEL MEDIO AMBIENTE,INGENIERIA AMBIENTAL,UNIVERSIDAD AUTONOMA DE YUCATAN,FACULTAD DE INGENIERIA QUIMICA,YUCATÁN,MÉXICO
2007,19417,DR.,"CABELLO PASINI, ALEJANDRO",1,2005-01-01,2008-12-31,II.- BIOLOGÍA Y QUÍMICA,OCEANOGRAFIA,OCEANOGRAFIA BIOLOGICA,FISIOLOGIA Y BIOQUIMICA DE ALGAS Y PASTOS MARINOS,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,INSTITUTO DE INVESTIGACIONES OCEANOLOGICAS,BAJA CALIFORNIA,MÉXICO
2007,13984,DRA.,"CABELLO ROSALES, MARIA ALEJANDRA",1,2004-01-01,2007-12-31,V.- CIENCIAS SOCIALES,ECONOMIA,DESARROLLO ECONOMICO,"BOLSA DE VALORES: EFICIENCIA, RIESGO FINANCIERO, Y BOLSA Y D",UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE QUIMICA,CIUDAD DE MÉXICO,MÉXICO
2007,9758,DR.,"CABEZA SALINAS, MARISA",1,2006-01-01,2009-12-31,II.- BIOLOGÍA Y QUÍMICA,FARMACOLOGIA Y TOXICOLOGIA,,FARMACOLOGIA Y BIOQUIMICA HORMONAL,UNIVERSIDAD AUTONOMA METROPOLITANA,DIVISION DE CIENCIAS BIOLOGICAS Y DE LA SALUD. XOCHIMILCO,CIUDAD DE MÉXICO,MÉXICO
2007,18758,DR.,"CABIEDES CONTRERAS, JAVIER",2,2004-01-01,2007-12-31,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,OTRAS SUBDISC. DE CIENCIAS DE LA SALUD,INMUNOLOGIA,SECRETARÍA DE SALUD,INSTITUTO NACIONAL DE CIENCIAS MEDICAS Y NUTRICION SALVADOR ZUBIRAN,CIUDAD DE MÉXICO,MÉXICO
2007,21226,DRA.,"CABIROL GILLES, NATHALIE ROBERTE",1,2005-01-01,2008-12-31,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,BIOTECNOLOGIA,BIOTECNOLOGIA AMBIENTAL,ECOLOGIA MICROBIANA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE INGENIERIA,CIUDAD DE MÉXICO,MÉXICO
2007,14394,DR.,"CABRAL CANO, ENRIQUE",1,2005-01-01,2008-12-31,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,GEOFISICA,EXPLORACION GEOFISICA,PERCEPCION REMOTA Y GEODESIA SATELITAL,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE GEOFISICA,CIUDAD DE MÉXICO,MÉXICO
2007,5585,MED,"CABRAL CASTAÑEDA, ANTONIO RAFAEL",2,2006-01-01,2009-12-31,III.- MEDICINA Y CIENCIAS DE LA SALUD,MEDICINA,MEDICINA,REUMATOLOGIA,SECRETARÍA DE SALUD,INSTITUTO NACIONAL DE CIENCIAS MEDICAS Y NUTRICION SALVADOR ZUBIRAN,CIUDAD DE MÉXICO,MÉXICO
2007,20331,DR.,"CABRAL MARTEL, AGUSTIN",1,2006-01-01,2009-12-31,V.- CIENCIAS SOCIALES,DERECHO Y JURISPRUDENCIA,DERECHO AGRARIO Y MINERO,LEGISLACION AGROPECUARIA,UNIVERSIDAD AUTONOMA AGRARIA ANTONIO NARRO,UNIDAD LAGUNA,COAHUILA DE ZARAGOZA,MÉXICO
2007,8534,DR.,"CABRAL PRIETO, AGUSTIN",1,2004-01-01,2007-12-31,VII.- INGENIERÍAS ,INGENIERIA NUCLEAR,INSTRUMENTACION NUCLEAR,"ESPECTROSCOPIAS DE MOSSBAUER, POSITRONIO Y EPR",INSTITUTO NACIONAL DE INVESTIGACIONES NUCLEARES,GERENCIA DE FISICA Y QUIMICA,MÉXICO,MÉXICO
2007,25260,DR.,"CABRAL ROSETTI, LUIS GUSTAVO",1,2006-01-01,2008-12-31,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,PARTICULAS ELEMENTALES,FENOMENOLOGIA DE PARTICULAS Y ASTROPARTICULAS,TECNOLÓGICO NACIONAL DE MÉXICO,CENTRO INTERDISCIPLINARIO DE INVESTIGACION Y DOCENCIA EN EDUCACION TECNICA (CIIDET),QUERÉTARO,MÉXICO
2007,38261,DR.,"CABRAL TORRES, RENE",C,2007-01-01,2009-12-31,V.- CIENCIAS SOCIALES,CIENCIAS ECONOMICAS,TEORIA ECONOMICA,"MACROECONOMIA ABIERTA, ECONOMIA INTERNACIONAL",INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,CAMPUS MONTERREY,NUEVO LEÓN,MÉXICO
2007,19089,DR.,"CABRALES BARAJAS, LUIS FELIPE",1,2004-01-01,2007-12-31,V.- CIENCIAS SOCIALES,GEOGRAFIA,GEOGRAFIA HUMANA,GEOGRAFIA URBANA Y ORDENAMIENTO TERRITORIAL,UNIVERSIDAD DE GUADALAJARA,CENTRO UNIVERSITARIO DE CIENCIAS SOCIALES Y HUMANIDADES,JALISCO,MÉXICO
2007,121916,M. EN C.,"CABRERA AQUINO, JOSE GUSTAVO",C,2006-01-01,2008-12-31,III.- MEDICINA Y CIENCIAS DE LA SALUD,MEDICINA,ONCOLOGIA,TERAPIA GENICA DEL CANCER,SECRETARÍA DE SALUD,INSTITUTO NACIONAL DE CANCEROLOGIA,CIUDAD DE MÉXICO,MÉXICO
2007,13848,DRA.,"CABRERA BECERRA, VIRGINIA",1,2005-01-01,2008-12-31,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,ARQUITECTURA,URBANISMO,DESARROLLO REGIONAL Y URBANO,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,FACULTAD DE ARQUITECTURA Y ORDENAMIENTO DEL TERRITORIO,PUEBLA,MÉXICO
2007,52159,DRA.,"CABRERA CASTANON, ROSALVA",1,2007-01-01,2009-12-31,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,PSICOLOGIA,PSICOLOGIA EXPERIMENTAL,APRENDIZAJE,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE ESTUDIOS SUPERIORES IZTACALA,MÉXICO,MÉXICO
2007,121036,DR.,"CABRERA FUENTES, JUAN CARLOS",1,2005-01-01,2007-12-31,V.- CIENCIAS SOCIALES,SOCIOLOGIA,SOCIOLOGIA,SOCIOLOGIA DE LA EDUCACION,UNIVERSIDAD AUTONOMA DE CHIAPAS,CAMPUS VI AREA DE HUMANIDADES,CHIAPAS,MÉXICO
2007,36464,DR.,"CABRERA GONZALEZ, FELIPE",C,2006-01-01,2008-12-31,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,PSICOLOGIA,"PSICOLOGIA EXPERIMENTAL, COMPARADA FISIOLOGICA",ANALISIS EXPERIMENTAL DE LA CONDUCTA,UNIVERSIDAD DE GUADALAJARA,CENTRO UNIVERSITARIO DE CIENCIAS BIOLOGICAS Y AGROPECUARIAS,JALISCO,MÉXICO
2007,25479,DR.,"CABRERA IBARRA, HUGO",1,2006-01-01,2008-12-31,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,MATEMATICAS,TOPOLOGIA,TEORIA DE NUDOS,"INSTITUTO POTOSINO DE INVESTIGACION CIENTIFICA Y TECNOLOGICA, A.C. (IPICYT)",INSTITUTO POTOSINO DE INVESTIGACION CIENTIFICA Y TECNOLOGICA,SAN LUIS POTOSÍ,MÉXICO
2007,31507,DR.,"CABRERA LLANOS, AGUSTIN IGNACIO",C,2007-01-01,2007-12-31,VII.- INGENIERÍAS ,INGENIERIA ELECTRICA,AUTOMATIZACION Y CONTROL,CONTROL AUTOMATICO,INSTITUTO POLITÉCNICO NACIONAL,UNIDAD PROFESIONAL INTERDISCIPLINARIAS DE BIOTECNOLOGIA,CIUDAD DE MÉXICO,MÉXICO
2007,30202,M.EN C.,"CABRERA LLANOS, ROBERTO MARCOS",1,2007-01-01,2010-12-31,VII.- INGENIERÍAS ,INGENIERIA DE MATERIALES,CERAMICOS,VIDRIO,VITRO TEC FIDEICOMISO,VITRO TEC FIDEICOMISO,NUEVO LEÓN,MÉXICO
2007,13778,DR.,"CABRERA LOPEZ, GUILLERMO",1,2004-01-01,2007-12-31,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,AGRONOMIA,GENETICA AGRONOMICA,TOXICOLOGIA GENETICA,UNIVERSIDAD AUTONOMA DE QUERETARO,CENTRO DE ESTUDIOS ACADEMICOS SOBRE CONTAMINACION AMBIENTAL,QUERÉTARO,MÉXICO
2007,3502,M. EN C.,"CABRERA MOSQUEDA, LUIS",1,2005-01-01,2008-12-31,II.- BIOLOGÍA Y QUÍMICA,QUIMICA,QUIMICA ANALITICA,RADIOQUIMICA ANALITICA. QUIMICA DEL MEDIO AMBIENTE,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE QUIMICA,CIUDAD DE MÉXICO,MÉXICO
2007,340,DR.,"CABRERA ORTIZ, ARMANDO",3,2007-01-01,2011-12-31,II.- BIOLOGÍA Y QUÍMICA,QUIMICA,QUIMICA ORGANICA,"CATALISIS POR COORDINACION, QUIMICA ORGANOMETALICA",UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE QUIMICA,CIUDAD DE MÉXICO,MÉXICO
2007,122270,DR.,"CABRERA PELAEZ, VICTOR HUGO",C,2006-01-01,2008-12-31,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,OPTICA,PULIDO DE SUPERFICIES OPTICAS,UNIVERSIDAD POLITÉCNICA DE TLAXCALA,No Disponible,TLAXCALA,MÉXICO
2007,20822,DR.,"CABRERA PIVARAL, CARLOS ENRIQUE",1,2006-01-01,2009-12-31,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,OTRAS SUBDISC. DE CIENCIAS DE LA SALUD,EDUCACION EN SALUD Y PARA LA SALUD,INSTITUTO MEXICANO DEL SEGURO SOCIAL,CENTRO MEDICO NACIONAL DE OCCIDENTE,JALISCO,MÉXICO
2007,16018,DR.,"CABRERA PONCE, JOSE LUIS",1,2005-01-01,2008-12-31,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,BIOTECNOLOGIA,BIOTECNOLOGIA AGRICOLA,INGENIERIA GENETICA,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,UNIDAD IRAPUATO,GUANAJUATO,MÉXICO
2007,121501,DR.,"CABRERA RIOS, MAURICIO",1,2005-01-01,2007-12-31,VII.- INGENIERÍAS ,INGENIERIA INDUSTRIAL,SISTEMAS,OPTIMIZACION Y CARACTERIZACION ESTADISTICA DE PROCESAMIENTO,UNIVERSIDAD AUTONOMA DE NUEVO LEON,FACULTAD DE INGENIERIA MECANICA Y ELECTRICA,NUEVO LEÓN,MÉXICO
2007,25282,DR.,"CABRERA SIERRA, ROMAN",1,2006-01-01,2008-12-31,VII.- INGENIERÍAS ,INGENIERIA DE MATERIALES,CORROSION,ELECTROQUIMICA,INSTITUTO POLITÉCNICO NACIONAL,ESCUELA SUPERIOR DE ING. QUIMICA E INDUSTRIAS EXTRACTIVAS,CIUDAD DE MÉXICO,MÉXICO
2007,10555,DR.,"CABRERA SIXTO, JOSE MANUEL",1,2004-01-01,2007-12-31,VII.- INGENIERÍAS ,INGENIERIA ELECTRICA,AUTOMATIZACION Y CONTROL,INGENIERIA AGRICOLA,UNIVERSIDAD DE GUANAJUATO,INSTITUTO DE CIENCIAS AGRICOLAS,GUANAJUATO,MÉXICO
2007,5734,DRA.,"CABRERO GARCIA, MARIA TERESA",2,2006-01-01,2010-12-31,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,ANTROPOLOGIA,ARQUEOLOGIA,OCCIDENTE Y NORTE DE MEXICO,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE INVESTIGACIONES ANTROPOLOGICAS,CIUDAD DE MÉXICO,MÉXICO
2007,5690,DR.,"CABRERO MENDOZA, ENRIQUE",3,2007-01-01,2011-12-31,V.- CIENCIAS SOCIALES,CIENCIA POLITICA,ADMINISTRACION PUBLICA,GESTION PUBLICA,"CENTRO DE INVESTIGACION Y DOCENCIA ECONOMICAS, A.C. (CIDE)",DEPTO. DE ADMINISTRACION PUBLICA,CIUDAD DE MÉXICO,MÉXICO
2007,14609,DR.,"CACERES CORTES, JULIO ROBERTO",1,2004-01-01,2007-12-31,III.- MEDICINA Y CIENCIAS DE LA SALUD,MEDICINA,HEMATOLOGIA,BIOLOGIA CELULAR,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE ESTUDIOS SUPERIORES IZTACALA,MÉXICO,MÉXICO
2007,15705,DR.,"CACERES MARTINEZ, JORGE ABELARDO",2,2005-01-01,2008-12-31,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,PESCA,PROSPECCION DE RECURSOS,BIOLOGIA Y PATOLOGIA DE ORGANISMOS ACUATICOS,"CENTRO DE INVESTIGACION CIENTIFICA Y DE EDUCACION SUPERIOR DE ENSENADA, B.C., A.C. (CICESE)",DIVISION DE OCEANOLOGIA,BAJA CALIFORNIA,MÉXICO
2007,20322,DR.,"CACERES NIETO, ENRIQUE",1,2006-01-01,2009-12-31,V.- CIENCIAS SOCIALES,DERECHO Y JURISPRUDENCIA,FILOSOFIA DEL DERECHO,TEORIA ANALITICA DEL DERECHO E INFORMATI,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE INVESTIGACIONES JURIDICAS,CIUDAD DE MÉXICO,MÉXICO
2007,122112,DRA.,"CACERES SANCHEZ, ELENA MAFALDA",1,2005-01-01,2007-12-31,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,PARTICULAS ELEMENTALES,TEORIA DE CUERDAS,UNIVERSIDAD DE COLIMA,FACULTAD DE CIENCIAS,COLIMA,MÉXICO
2007,37172,DR.,"CADENA AMARO, CLAUDIO RUBEN",C,2007-01-01,2009-12-31,II.- BIOLOGÍA Y QUÍMICA,QUIMICA,QUIMICA DE LAS MACROMOLECULAS,QUIMICA Y BIOFISICA DE NUCLEOSIDOS,UNIVERSIDAD TECNOLÓGICA DE LA MIXTECA,UNIVERSIDAD TECNOLOGICA DE LA MIXTECA,OAXACA,MÉXICO
2007,3512,DR.,"CADENA HINOJOSA, MATEO ARMANDO",2,2004-01-01,2008-12-31,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,AGRONOMIA,FITOPATOLOGIA EN AGRONOMIA,FITOPATOLOGIA,"INSTITUTO NACIONAL DE INVESTIGACIONES FORESTALES, AGRICOLAS  Y PECUARIAS",CIR DEL CENTRO (MEX.),MÉXICO,MÉXICO
2007,26219,DRA.,"CADENA INOSTROZA, CECILIA",1,2006-01-01,2008-12-31,V.- CIENCIAS SOCIALES,CIENCIA POLITICA,ADMINISTRACION PUBLICA,"INSTITUCIONES, REFORMA ADMINISTRATIVA Y CAMBIO POLITICO EN M",EL COLEGIO MEXIQUENSE A.C.,"EL COLEGIO MEXIQUENSE, A.C.",MÉXICO,MÉXICO
2007,120107,DR.,"CADENA MENESES, JOSE ARTEMIO",1,2006-01-01,2008-12-31,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,AGRONOMIA,ESTADISTICA Y CALCULO APLICADOS A LA AGRONOMIA,ESTAD-STICA,UNIVERSIDAD AUTONOMA CHAPINGO,DEPTO. DE ZOOTECNIA,MÉXICO,MÉXICO
2007,36135,DR.,"CADENA NAVA, RUBEN DARIO",C,2007-01-01,2009-12-31,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,FISICOQUIMICA,FISICA,Sin Institución de adscripción,Sin Institución de adscripción,Sin Institución de adscripción,Sin Institución de adscripción
2007,8503,DR.,"CADENA ROA, GERARDO JORGE",1,2006-01-01,2009-12-31,V.- CIENCIAS SOCIALES,SOCIOLOGIA,SOCIOLOGIA POLITICA,MOVIMIENTOS SOCIALES,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,CENTRO DE INVEST. INTERDISCIPLINARIAS EN CS. Y HUMANIDADES,CIUDAD DE MÉXICO,MÉXICO
2007,120171,DR.,"CADENA ZAPATA, MARTIN",1,2005-01-01,2007-12-31,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,AGRONOMIA,INGENIERIA AGRONOMICA,MECANIZACION,UNIVERSIDAD AUTONOMA AGRARIA ANTONIO NARRO,UNIDAD SALTILLO,COAHUILA DE ZARAGOZA,MÉXICO
2007,13972,DR.,"CADENAS PLIEGO, GREGORIO",1,2006-01-01,2009-12-31,VII.- INGENIERÍAS ,INGENIERIA DE MATERIALES,POLIMEROS,SINTESIS Y APLICACION DE CATALIZADORES ORGANOMETALICOS EN LA,CENTRO DE INVESTIGACION EN QUIMICA APLICADA (CIQA),DIRECCION DE INVESTIGACION Y DESARROLLO,COAHUILA DE ZARAGOZA,MÉXICO
2007,201995,DR.,"CAETANO NETO DOS SANTOS, ERNESTO",1,2007-01-01,2009-12-31,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,CIENCIAS DE LA TIERRA Y DEL COSMOS,CIENCIAS ATMOSFERICAS,DINAMICA DE MESOECALA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,CENTRO DE CIENCIAS DE LA ATMOSFERA,CIUDAD DE MÉXICO,MÉXICO
2007,11048,DR.,"CAIRO BATTISTUTTI, OSVALDO GABRIEL",1,2005-01-01,2008-12-31,VII.- INGENIERÍAS ,INGENIERIA ELECTRICA,MAQUINAS ELECTRICAS,INTELIGENCIA ARTIFICIAL,INSTITUTO TECNOLOGICO AUTONOMO DE MEXICO,DIVISION ACADEMICA DE INGENIERIA,CIUDAD DE MÉXICO,MÉXICO
2007,25521,DR.,"CAJAS CASTRO, JUAN DE DIOS",1,2006-01-01,2009-12-31,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,ANTROPOLOGIA,ANTROPOLOGIA SOCIAL,ANTROPOLOGIA  URBANA,UNIVERSIDAD AUTONOMA DEL ESTADO DE MORELOS,ESCUELA DE HUMANIDADES,MORELOS,MÉXICO
2007,3080,DR.,"CAJUSTE JEAN-PHILIPPE, LENOM",2,2000-07-01,2010-06-30,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,AGRONOMIA,EDAFOLOGIA,"QUIMICA DE SUELOS, QUIMICA AMBIENTAL",COLEGIO DE POSTGRADUADOS EN CIENCIAS AGRICOLAS,INSTITUTO DE RECURSOS NATURALES,MÉXICO,MÉXICO
